OBJECTID,ED_ID,ED_ENGLISH,ED_GAEILGE,COUNTY,CONTAE,PROVINCE,CENTROID_X,CENTROID_Y,GUID_,CSOED_3409,OSIED_3441,CSOED_3409_LABEL,Shape__Area,Shape__Length
119,207013,BALLYSADARE WEST, ,SLIGO,Sligeach,Connacht,562301.269506507,827561.413078464,2AE196291A3413A3E055000000000001,31039,207013,Ballysadare West,0.00269367524735,0.301329552832641
120,187035,EDENDERRY RURAL,Éadan Doire (Tuath ),OFFALY,Uíbh Fhailí,Leinster,663418.810110321,728982.424220257,2AE196291A8F13A3E055000000000001,12041,187035,Edenderry Rural,0.004867359610042,0.45189331153142
121,37024,CASTLECRINE, ,CLARE,An Clár,Munster,551215.710086423,668965.241169926,2AE19629200413A3E055000000000001,16108,37024,Castlecrine,0.002523974609154,0.263104472408811
122,67212,TUAM URBAN, ,GALWAY,Gaillimh,Connacht,543563.91517692,751951.696186886,2AE19629233F13A3E055000000000001,27216,67212,Tuam Urban,0.000320380891603,0.108290235187486
123,217026,BANSHA,An Bháinseach,TIPPERARY,Tiobraid Árann,Munster,595750.468178546,632221.222497283,2AE196291C0F13A3E055000000000001,23156,217026,Bansha,0.003175532263164,0.376719170677797
124,217044,CARRIGATOGHER,Carraig an Tóchair,TIPPERARY,Tiobraid Árann,Munster,582820.1438097,675148.623620275,2AE196291C4813A3E055000000000001,22033,217044,Carrigatogher,0.002820912611365,0.389503530417098
125,87039,FONTSTOWN, ,KILDARE,Cill Dara,Leinster,673547.878603552,701128.001915979,2AE1962921FB13A3E055000000000001,06016,87039,Fontstown,0.002461734013763,0.408373444733279
126,67143,KILMEEN, ,GALWAY,Gaillimh,Connacht,569603.14616472,717230.123168534,2AE19629232313A3E055000000000001,27120,67143,Kilmeen,0.004071084692777,0.504025419753
127,117054,KILLARGA, ,LEITRIM,Liatroim,Connacht,593190.521699799,831250.402327234,2AE19629173813A3E055000000000001,28048,117054,Killarga,0.004531017531094,0.404647905386576
128,217176,CLONMEL EAST URBAN,Cluain Meala Thoir (Uirbeach),TIPPERARY,Tiobraid Árann,Munster,621128.165860851,622787.392036011,2AE196291C5013A3E055000000000001,23085,217176,Clonmel East Urban,0.0003636007304,0.097739428988712
129,267083,EDMONDSTOWN, ,DUBLIN,Baile Átha Cliath,Leinster,713869.631686224,725957.090739099,2AE196291D5F13A3E055000000000001,03011,267083,Edmondstown,0.00057245955946,0.115743851847257
130,27038,DERRYNANANTA, ,CAVAN,An Cabhán,Ulster,608418.02287671,825442.702804055,3576C5999CF04152E0530100007F0280,32084/32082,27038,Dunmakeever / Derrynananta,0.006638812379498,0.417443966075917
131,107003,ARDERIN, ,LAOIS,Laois,Leinster,625296.700932328,697937.320421233,2AE1962916AA13A3E055000000000001,08040,107003,Arderin,0.003209292065528,0.334014271108892
132,137031,FORGNEY, ,LONGFORD,An Longfort,Leinster,619624.912340638,755821.087593068,2AE19629190013A3E055000000000001,09008,137031,Forgney,0.003692448858462,0.391653750179081
133,157088,KILBEAGH, ,MAYO,Maigh Eo,Connacht,550100.218572198,798849.006154352,2AE19629191713A3E055000000000001,29112,157088,Kilbeagh,0.005301985522252,0.355516081738576
134,237061,KILCUMRERAGH, ,WESTMEATH,An Iarmhí,Leinster,624629.779552897,742467.80253925,2AE196291B0B13A3E055000000000001,13010,237061,Kilcumreragh,0.002213546251431,0.266738472491049
135,37058,ENNIS No. 2 URBAN, ,CLARE,An Clár,Munster,533340.150057136,677277.465526252,2AE196291FFB13A3E055000000000001,16002,37058,Ennis No. 2 Urban,5.8882416798e-05,0.038727649632683
136,97041,FIDDOWN,Fiodh Dúin,KILKENNY,Cill Chainnigh,Leinster,648356.681035545,620922.831957947,2AE1962923E713A3E055000000000001,07017,97041,Fiddown,0.002324727772225,0.318492222385706
137,27059,KILLINKERE, ,CAVAN,An Cabhán,Ulster,660972.683838984,794604.547965702,2AE196291CF513A3E055000000000001,32007,27059,Killinkere,0.003042749468178,0.351104382687334
138,27077,REDHILL, ,CAVAN,An Cabhán,Ulster,643748.918147217,816258.608879011,2AE196291DDB13A3E055000000000001,32075,27077,Redhill,0.002421005550468,0.295281496298326
139,167021,CROSSAKEEL, ,MEATH,An Mhí,Leinster,662500.521086931,774154.630648441,2AE19629186113A3E055000000000001,11061,167021,Crossakeel,0.002743083004916,0.422232261298312
140,77057,CURRAGHBEG, ,KERRY,Ciarraí,Munster,474050.761706612,584581.35462786,2AE1962922C713A3E055000000000001,19012,77057,Curraghbeg,0.004706317142238,0.375697282978053
141,97048,GRAIGUENAMANAGH,Gráig na Manach,KILKENNY,Cill Chainnigh,Leinster,667356.190703805,645110.09407385,2AE1962923F613A3E055000000000001,07074,97048,Graiguenamanagh,0.004244134706497,0.403378160363797
142,37124,MOYARTA, ,CLARE,An Clár,Munster,486522.745100152,653483.034471646,2AE196291FC213A3E055000000000001,16098,37124,Moyarta,0.003925854328768,0.357376297341953
143,117075,St. PATRICK'S, ,LEITRIM,Liatroim,Connacht,593538.091462742,820214.053671033,2AE19629174113A3E055000000000001,28055,117075,St. Patrick's,0.003975891463453,0.312392177557068
144,268127,RATHFARNHAM, ,DUBLIN,Baile Átha Cliath,Leinster,715221.113161602,730115.937147592,2AE196291DD213A3E055000000000001,02133,268127,Rathfarnham,0.000166340276023,0.069254945538438
145,137046,MILLTOWN, ,LONGFORD,An Longfort,Leinster,629882.378976799,777444.21011373,2AE19629192813A3E055000000000001,09031,137046,Milltown,0.002303984322183,0.343138262882299
146,197034,CASTLETEHEEN, ,ROSCOMMON,Ros Comáin,Connacht,576120.277933336,775830.85628929,2AE196291A4813A3E055000000000001,30066,197034,Castleteheen,0.002777867469691,0.347453904437123
147,257041,HOLLYWOOD, ,WICKLOW,Cill Mhantáin,Leinster,694406.553462635,704146.568943338,2AE196291E4913A3E055000000000001,15017,257041,Hollywood,0.004012974298066,0.392001702828846
148,47278,RATHCORMACK, ,CORK,Corcaigh,Munster,579010.296062351,592540.246679333,2AE19629213813A3E055000000000001,18143,47278,Rathcormack,0.003768797778465,0.355264101191212
149,47298,St. MARY'S, ,CORK,Corcaigh,Munster,563657.523440848,573880.949290304,2AE1962921CB13A3E055000000000001,18103,47298,St. Mary's (Part Rural),0.00249560000628,0.367829143950639
150,47170,GREENANE, ,CORK,Corcaigh,Munster,540595.597951131,604111.237277851,2AE196291F8813A3E055000000000001,18161,47170,Greenane,0.002657274951418,0.253631872242956
151,57147,TURMONE, ,DONEGAL,Dún na nGall,Ulster,658242.864510451,945901.632585347,2AE1962920EF13A3E055000000000001,33094,57147,Turmone,0.003655509170257,0.32397051876342
152,217102,KILLEENASTEENA,Cillín an Stiabhnaigh,TIPPERARY,Tiobraid Árann,Munster,606991.292206204,634827.504075195,2AE196291C9013A3E055000000000001,23108,217102,Killeenasteena,0.003905654408688,0.34436682557446
153,217017,BALLYGRIFFIN,Baile Ghrífín,TIPPERARY,Tiobraid Árann,Munster,602248.154696589,642450.094429275,2AE19629198E13A3E055000000000001,23154,217017,Ballygriffin,0.001844519447412,0.204955398628024
154,197079,KILTEEVAN, ,ROSCOMMON,Ros Comáin,Connacht,595015.75739302,762850.672346492,2AE19629199213A3E055000000000001,30098,197079,Kilteevan,0.004905819828735,0.484851803878433
155,67121,KILCUMMIN,Cill Chuimín,GALWAY,Gaillimh,Connacht,501123.088845956,739444.747153954,2AE1962923A413A3E055000000000001,27155,67121,Cill Chuimín,0.008118217649244,0.564737865205
156,267002,BALBRIGGAN RURAL, ,DUBLIN,Baile Átha Cliath,Leinster,719785.359194616,761562.935317834,2AE196291EF013A3E055000000000001,04002,267002,Balbriggan Rural,0.003493397810976,0.389429106958685
157,268002,ARRAN QUAY B, ,DUBLIN,Baile Átha Cliath,Leinster,714510.229550955,735206.610141875,2AE196291CEC13A3E055000000000001,02002,268002,Arran Quay B,0.000102699777881,0.042717722427185
158,97093,ROSSINAN,Ros Séanáin,KILKENNY,Cill Chainnigh,Leinster,658896.833702387,620336.427035541,2AE1962923EA13A3E055000000000001,07112,97093,Rossinan,0.00242342331203,0.341625184130432
159,57121,MILLFORD, ,DONEGAL,Dún na nGall,Ulster,618977.295408757,927818.394359379,2AE19629207213A3E055000000000001,33123,57121,Millford,0.004023712626847,0.498675316782705
160,117024,CLOVERHILL, ,LEITRIM,Liatroim,Connacht,614395.619826148,815715.655085012,2AE19629172113A3E055000000000001,28002,117024,Cloverhill,0.002661174650182,0.309349950902508
161,17006,BALLYMOON, ,CARLOW,Ceatharlach,Leinster,674536.258781428,660735.08981718,2AE19629184313A3E055000000000001,01016,17006,Ballymoon,0.001870407310244,0.22066095426813
162,57084,GREENCASTLE, ,DONEGAL,Dún na nGall,Ulster,664269.988254747,943615.668008984,2AE19629208813A3E055000000000001,33082,57084,Greencastle,0.004781472066851,0.3830915420886
163,87035,DUNFIERTH, ,KILDARE,Cill Dara,Leinster,677003.214176085,737400.668617452,2AE1962922C013A3E055000000000001,06048,87035,Dunfierth,0.003028061012834,0.277690090738427
164,127090,KILFINNANE,Cill Fhíonáin,LIMERICK,Luimneach,Munster,568470.328951362,623447.144016307,2AE19629179F13A3E055000000000001,21039,127090,Kilfinnane,0.003659543014861,0.334047927031383
165,237071,KNOCKDRIN, ,WESTMEATH,An Iarmhí,Leinster,647141.602314811,758155.58881704,2AE196291B1B13A3E055000000000001,13084,237071,Knockdrin,0.003092340425216,0.310131134797498
166,97066,KILLAMERY,Cill Lamraí,KILKENNY,Cill Chainnigh,Leinster,640889.851861534,632904.388288729,2AE1962923B613A3E055000000000001,07010,97066,Killamery,0.001713215630892,0.266629425803034
167,127066,DUNNAMAN,Dún na mBeann,LIMERICK,Luimneach,Munster,548966.50400279,643520.374835945,2AE19629179813A3E055000000000001,21014,127066,Dunnaman,0.002393822239439,0.377457653236841
168,97080,ODAGH,Bábhún Ó nDuach,KILKENNY,Cill Chainnigh,Leinster,645134.36179415,662075.082621253,2AE1962923D013A3E055000000000001,07052,97080,Odagh,0.002394670065421,0.293683767099457
169,37028,CLOGHAUN, ,CLARE,An Clár,Munster,511907.600649589,700868.30305125,2AE19629200F13A3E055000000000001,16051,37028,Cloghaun,0.002262363153217,0.30021313260321
170,217175,FETHARD,Fiodh Ard,TIPPERARY,Tiobraid Árann,Munster,620694.284079954,634965.841076359,2AE196291C4F13A3E055000000000001,23104,217175,Fethard,9.5245409705e-05,0.048417259222047
171,247092,NEWBAWN, ,WEXFORD,Loch Garman,Leinster,682661.289787886,621646.660408414,2AE196291EAD13A3E055000000000001,14081,247092,Newbawn,0.0030496303573,0.346399910945481
172,127007,ARDAGH,Ardach,LIMERICK,Luimneach,Munster,526755.07040929,638180.362964961,2AE19629175D13A3E055000000000001,21079,127007,Ardagh,0.003459750870536,0.442376588693729
173,147022,DYSART,An Díseart,LOUTH,Lú,Leinster,711340.134888243,788441.97453816,2AE1962918ED13A3E055000000000001,10038,147022,Dysart,0.003310376662582,0.32842362335313
174,117021,CLOONCLARE, ,LEITRIM,Liatroim,Connacht,598873.437739741,835747.278287836,2AE19629171E13A3E055000000000001,28037,117021,Cloonclare,0.002741815109034,0.318600639591516
175,187010,BARNA,Bearna Chlaí Chosnaigh,OFFALY,Uíbh Fhailí,Leinster,602987.658936911,687904.326594324,2AE196291AF613A3E055000000000001,12048,187010,Barna,0.001984527120598,0.263194400929373
176,77132,MARHIN,Márthain,KERRY,Ciarraí,Munster,436877.017972361,603334.424759965,2AE19629225613A3E055000000000001,19042,77132,Márthain,0.001857879037312,0.241235896622258
177,107094,TIMOGUE, ,LAOIS,Laois,Leinster,655259.461314339,693695.487334287,2AE19629170313A3E055000000000001,08038,107094,Timogue,0.002598721353759,0.31840591470831
178,187019,CLOGHAN,An Clochán,OFFALY,Uíbh Fhailí,Leinster,608784.39403159,718932.852994945,2AE196291A5113A3E055000000000001,12007,187019,Cloghan,0.003773260489977,0.361086158997275
179,27093,WATERLOO, ,CAVAN,An Cabhán,Ulster,654579.285258239,797800.60389951,2AE196291FB013A3E055000000000001,32080,27093,Waterloo,0.00388176525137,0.461248059013819
180,207063,MULLAGHERUSE, ,SLIGO,Sligeach,Connacht,543757.963322928,826698.328547556,3576C5999C054152E0530100007F0280,31031/31027,207063,Templeboy South / Mullagheruse,0.01142082726647,0.831392281127373
181,227010,BALLYMACARBRY,Baile Mhac Cairbre,WATERFORD,Port Láirge,Munster,617881.47162249,615217.872169056,2AE196291C7B13A3E055000000000001,25013,227010,Ballymacarbry,0.003366965221898,0.37210441550655
182,197054,DRUMLOSH, ,ROSCOMMON,Ros Comáin,Connacht,599296.52574423,734321.772200655,2AE1962919DF13A3E055000000000001,30013,197054,Drumlosh,0.001709923308067,0.205589874377408
183,107079,PORTLAOIGHISE RURAL, ,LAOIS,Laois,Leinster,647781.343795908,698122.661060672,2AE1962916F513A3E055000000000001,08071,107079,Portlaoighise (Maryborough) Rural,0.002916940264486,0.418300525393461
184,207047,KILGLASS, ,SLIGO,Sligeach,Connacht,531069.793872605,831190.11448105,2AE196291A2913A3E055000000000001,31026,207047,Kilglass,0.003259792539669,0.280340054822301
185,107018,BORRIS, ,LAOIS,Laois,Leinster,645724.14247744,702070.789911466,2AE1962916B213A3E055000000000001,08044,107018,Borris,0.002349775285001,0.296993662191029
186,217105,KILMORE,An Chill Mhór,TIPPERARY,Tiobraid Árann,Munster,585414.959568845,670516.863187505,2AE196291BEA13A3E055000000000001,22041,217105,Kilmore,0.004861739605946,0.418655213433361
187,97047,GOWRAN,Gabhrán,KILKENNY,Cill Chainnigh,Leinster,662160.266173115,654426.32819835,2AE1962923F213A3E055000000000001,07048,97047,Gowran,0.003425685548499,0.344538428691126
188,157135,SALLYMOUNT, ,MAYO,Maigh Eo,Connacht,531774.847317996,814957.678414164,2AE19629187713A3E055000000000001,29031,157135,Sallymount,0.004030187548081,0.345833345673127
189,247083,LADY'S ISLAND, ,WEXFORD,Loch Garman,Leinster,711316.436000585,606266.90069238,2AE196291E8C13A3E055000000000001,14114,247083,Lady's Island,0.001803408009397,0.194779402523896
190,197065,KILBRIDE NORTH, ,ROSCOMMON,Ros Comáin,Connacht,586544.346192859,774594.633165509,2AE196291A0E13A3E055000000000001,30091,197065,Kilbride North,0.002781185346646,0.340966480002695
191,268062,EDENMORE, ,DUBLIN,Baile Átha Cliath,Leinster,720758.483336124,738934.861375051,2AE196291D6913A3E055000000000001,02050,268062,Edenmore,7.8241171144e-05,0.04465598993129
192,117028,DRUMARD, ,LEITRIM,Liatroim,Connacht,607609.593543045,793413.223521136,2AE19629171013A3E055000000000001,28067,117028,Drumard,0.001737639548463,0.274158539132428
193,247107,TAGHMON, ,WEXFORD,Loch Garman,Leinster,691898.423428475,619579.141474193,2AE196291EDA13A3E055000000000001,14121,247107,Taghmon,0.002475288576667,0.261246287142363
194,157099,KILLEDAN, ,MAYO,Maigh Eo,Connacht,534392.019044875,791847.816128905,2AE19629194C13A3E055000000000001,29114,157099,Killedan,0.003406390007915,0.487641067930775
195,37046,DANGAN, ,CLARE,An Clár,Munster,546276.026619867,674890.219851389,2AE196291FC613A3E055000000000001,16142,37046,Dangan,0.0021653251596,0.259681568554311
196,57073,GLENEELY, ,DONEGAL,Dún na nGall,Ulster,653490.493384588,943365.974161047,2AE19629206D13A3E055000000000001,33080,57073,Gleneely,0.005776676487404,0.393763255183486
197,27018,CANNINGSTOWN, ,CAVAN,An Cabhán,Ulster,660677.686946226,803026.665175561,2AE196291D5413A3E055000000000001,32045,27018,Canningstown,0.00329721475021,0.343914554060954
198,227047,GRANGE,An Ghráinsigh,WATERFORD,Port Láirge,Munster,617129.795940039,580906.239343731,2AE196291B6E13A3E055000000000001,25090,227047,Grange,0.001690654176533,0.346592421413124
199,268141,ROYAL EXCHANGE B, ,DUBLIN,Baile Átha Cliath,Leinster,715664.884385435,733629.584154433,2AE196291DED13A3E055000000000001,02145,268141,Royal Exchange B,3.0308713603e-05,0.022565256492733
200,127040,CARRIG,An Charraig,LIMERICK,Luimneach,Munster,549477.586407068,656731.55983792,2AE19629177F13A3E055000000000001,21058,127040,Carrig,0.002481464399531,0.264873044668009
201,187026,DAINGEAN,An Daingean,OFFALY,Uíbh Fhailí,Leinster,647168.320866196,726687.232035105,2AE196291A6A13A3E055000000000001,12065,187026,Daingean,0.002542740739732,0.245907632026728
202,187045,HAMMERLANE,Hammerlane,OFFALY,Uíbh Fhailí,Leinster,648141.026874295,712020.892343798,2AE196291AAF13A3E055000000000001,12070,187045,Hammerlane,0.003183933900077,0.295895219520591
203,227033,DUNGARVAN No. 2 URBAN,Dún Garbhán (Uimh.2 Uirbeach),WATERFORD,Port Láirge,Munster,626802.443701652,593992.115253267,2AE196291B3A13A3E055000000000001,25002,227033,Dungarvan No. 2 Urban,0.000316670274515,0.110032032250568
204,47096,CLONAKILTY URBAN, ,CORK,Corcaigh,Munster,538341.384332659,541557.661896174,2AE196291F1213A3E055000000000001,18001,47096,Clonakilty Urban,0.00059870689461,0.118496160501175
205,67204,STRADBALLY, ,GALWAY,Gaillimh,Connacht,543954.463330644,724547.188268598,2AE19629232613A3E055000000000001,27064,67204,Stradbally,0.002203964710078,0.276381188697845
206,167066,NAVAN URBAN, ,MEATH,An Mhí,Leinster,686978.073106433,767751.558280228,2AE19629189313A3E055000000000001,11002,167066,Navan Urban,0.000240408900233,0.080677355783766
207,167063,MOYLAGH, ,MEATH,An Mhí,Leinster,654437.587783852,775118.487100842,2AE19629188613A3E055000000000001,11066,167063,Moylagh,0.003225327975233,0.348189891848111
208,217106,KILMUCKLIN,Cill Mhíolchon,TIPPERARY,Tiobraid Árann,Munster,591161.808914909,641382.320288969,2AE196291BF313A3E055000000000001,23169,217106,Kilmucklin,0.003278760423259,0.372311326116966
209,47176,INCHIGEELAGH, ,CORK,Corcaigh,Munster,524961.695071992,567782.307406622,2AE196291EF813A3E055000000000001,18209,47176,Inchigeelagh,0.00333434513233,0.388017940177291
210,47321,WOODFORT, ,CORK,Corcaigh,Munster,513444.336361661,538598.174471792,2AE19629213B13A3E055000000000001,18308,47321,Woodfort,0.002470612732007,0.248752428190457
211,97099,TEMPLEORUM,Teampall Fhothram,KILKENNY,Cill Chainnigh,Leinster,648051.048763462,626488.396560208,2AE1962923F513A3E055000000000001,07020,97099,Templeorum,0.00227838618293,0.3098390092974
212,247064,KILGARVAN, ,WEXFORD,Loch Garman,Leinster,688283.932236486,625145.61263459,2AE196291E3B13A3E055000000000001,14078,247064,Kilgarvan,0.001971127618104,0.265188017848918
213,47295,SKULL, ,CORK,Corcaigh,Munster,491891.274503209,531268.340372392,2AE1962921BF13A3E055000000000001,18318,47295,Skull,0.002198620301083,0.425920993929615
214,77144,O'BRENNAN, ,KERRY,Ciarraí,Munster,492463.778675018,618145.794882894,2AE19629229613A3E055000000000001,19162,77144,O'Brennan,0.003881301193271,0.371270559985139
215,267155,TERENURE-CHERRYFIELD, ,DUBLIN,Baile Átha Cliath,Leinster,711620.189154457,730661.287953708,2AE196291CD713A3E055000000000001,03047,267155,Terenure-Cherryfield,6.1584928833e-05,0.037383340504436
216,97019,CALLAN RURAL,Callainn (Tuath),KILKENNY,Cill Chainnigh,Leinster,640890.515120229,643358.549821868,2AE1962923B913A3E055000000000001,07004,97019,Callan Rural,0.00541693397868,0.569370345767794
217,157028,BALLYNAGORAHER, ,MAYO,Maigh Eo,Connacht,511221.26730012,804516.333635574,2AE1962918E613A3E055000000000001,29070,157028,Ballynagoraher,0.006137160767811,0.433042132880744
218,68014,NUNS ISLAND, ,GALWAY,Gaillimh,Connacht,529307.353801965,725534.005625509,2AE19629237413A3E055000000000001,26014,68014,Nuns Island,9.1202944427e-05,0.044477182718464
219,267085,FIRHOUSE-BALLYCULLEN, ,DUBLIN,Baile Átha Cliath,Leinster,712114.461594201,726188.929915212,2AE196291D6113A3E055000000000001,03012,267085,Firhouse-Ballycullen,0.000384341144975,0.090742291580976
220,47108,COOLAGH, ,CORK,Corcaigh,Munster,496094.302962752,537879.447032404,2AE196291F4A13A3E055000000000001,18311,47108,Coolagh,0.002078664734947,0.255916466339636
221,237058,KILBEGGAN, ,WESTMEATH,An Iarmhí,Leinster,633221.871965852,735972.42288278,2AE196291B0313A3E055000000000001,13079,237058,Kilbeggan,0.002383956022258,0.276258555806537
222,67142,KILMALINOGE, ,GALWAY,Gaillimh,Connacht,586854.262868667,708354.578080372,2AE19629231713A3E055000000000001,27170,67142,Kilmalinoge,0.002698673886476,0.2862777245344
223,107017,BLANDSFORT, ,LAOIS,Laois,Leinster,649323.933337579,685419.385965801,2AE1962916B113A3E055000000000001,08005,107017,Blandsfort,0.002745269058257,0.288675792776283
224,217083,GRAIGUE,An Ghráig,TIPPERARY,Tiobraid Árann,Munster,614456.757837744,632177.70425574,2AE196291C4013A3E055000000000001,23106,217083,Graigue,0.002318412373475,0.271539807671664
225,107082,RATHASPICK, ,LAOIS,Laois,Leinster,659749.448248931,685586.641128274,2AE1962916F813A3E055000000000001,08035,107082,Rathaspick,0.002044466416291,0.254205906335221
226,268073,GRANGE C, ,DUBLIN,Baile Átha Cliath,Leinster,722382.592167134,739717.371544865,2AE196291D8113A3E055000000000001,02061,268073,Grange C,6.296046361e-05,0.036377945986099
227,57128,RATHMELTON, ,DONEGAL,Dún na nGall,Ulster,623205.687785501,920590.714970559,2AE19629209613A3E055000000000001,33124,57128,Rathmelton,0.005557699152287,0.555856589349618
228,37014,BOHERGLASS, ,CLARE,An Clár,Munster,558878.892145131,680257.170073961,2AE196291FE313A3E055000000000001,16121,37014,Boherglass,0.002266756074037,0.261069621957636
229,97101,THOMASTOWN,Baile Mhic Andáin,KILKENNY,Cill Chainnigh,Leinster,658697.389449808,642462.337390317,2AE1962923FA13A3E055000000000001,07084,97101,Thomastown,0.002767638833555,0.31715159409939
230,37065,GLENINAGH, ,CLARE,An Clár,Munster,516543.176004365,709041.826613706,2AE19629201B13A3E055000000000001,16011,37065,Gleninagh,0.003844898384217,0.363362352138389
